Rule Name,Enabled,Building Block,Type,ID,Override ID,Owner,Tests,Notes,RESP: Forwarding Destinations,RESP: Add to Reference Set,RESP: Add to Reference Set Property,RESP: Dispatch New Event Name,RESP: Dispatch New Event Create Offense,RESP: Dispatch New Event Offense Naming,RESP: Dispatch New Event Offense Index,RESP: Email,RESP: Email Event Template,RESP: Email Flow Template,RESP: Send to Local Syslog,RESP: Message Notification,ACT: Drop Detected Event,ACT: Create Offense,ACT: Create Offense Index,ACT: Alter Sev-Cred-Rel,UsingBB,LogSource,NotLogSource,EventCategory,NotEventCategory,EventIDDetails,EventQIDDetails,NotEventQIDDetails,IPProtocol,NotIPProtocol,EventMatches,NotEventMatches,FlowType,NotFlowType,FlowDuration,NotFlowDuration,FlowContext,NotFlowContext,EventPayload,ErrorCode,NotErrorCode,Application,NotApplication,EventSeverity,NotEventSeverity,EventCredibility,NotEventCredibility,EventRelevance,NotEventRelevance,ObjectName,NotObjectName,EventType,NotEventType,EventContext,NotEventContext,EventAdditionalCondition,NotEventAdditionalCondition,SourceBytePacketRatio,NotSourceBytePacketRatio,DestinationBytePacketRatio,NotDestinationBytePacketRatio,DestinationBytes,NotDestinationBytes,SourceBytes,NotSourceBytes,SourceOrDestinationIP,NotSourceOrDestinationIP,SourceIP,NotSourceIP,LocalNetwork,NotLocalNetwork,DestinationIP,NotDestinationIP,SourceOrDestinationPort,NotSourceOrDestinationPort,SourcePort,NotSourcePort,DestinationPort,NotDestinationPort,DestinationPackets,NotDestinationPackets,SourcePackets,NotSourcePackets,Source,NotSource,SourceTCPFlag,NotSourceTCPFlag,Destination,NotDestination,NumberOfLocalhost,NotNumberOfLocalhost,IdentityMAC,NotIdentityMAC,Username,NotUsername,AttackContext,NotAttackContext,FlowBias,NotFlowBias,EventAtLeastSeen,NotEventAtLeastSeen,ICMPType,NotICMPType,Context,NotContext,FlowOrEvent,NotFlowOrEvent,FlowOrEventOccurAfter,NotFlowOrEventOccurAfter,FlowOrEventOccurBefore,NotFlowOrEventOccurBefore,EventIdentityTrue,NotEventIdentityTrue,SourceDestinationPacketRatio,NotSourceDestinationPacketRatio,UsingBB_Tests,Check Usage,Used by Building Blocks,Used by Use Cases,Rule Name Contains UBA,Used BB or Use Cases Contains UBA,Not Used Tests,EventID
BB:FalsePositive: Local Source to Remote Destination False Positives,TRUE,TRUE,EVENT,100161,100161,admin,"and the event QID is one of the following (1007205) SMB:NAME-WILDCARD
and where the attack context is Local to Remote",Edit this BB to define all the false positive QIDs that occur to or from Local-to-Remote (L2R) based servers.,,,,,,,,,,,,,,,,,,,,,,,(1007205) SMB:NAME-WILDCARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local to Remote,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Mail Server False Positive Categories,TRUE,TRUE,COMMON,100164,100164,admin,"and when a flow or an event matches any of the following BB:HostDefinition: Mail Servers, BB:HostReference: Mail Servers
and when a flow or an event matches any of the following BB:CategoryDefinition: Recon Events, BB:CategoryDefinition: Suspicious Events",Edit this BB to define all the false positive categories that occur to or from mail servers that are defined in the BB:HostDefinition: Mail Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers
BB:CategoryDefinition: Recon Events
BB:CategoryDefinition: Suspicious Events",,,,,,,,,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers",,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Mail Server False Positive Events,TRUE,TRUE,EVENT,100165,100165,admin,"and when an event matches any of the following BB:HostDefinition: Mail Servers, BB:HostReference: Mail Servers
and when the event QID is one of the following (6500120) Custom User 9 - Event CRE",Edit this BB to define all the false positive QIDs that occur to or from mail servers that are defined in the BB:HostDefinition: Mail Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers",,,,,,(6500120) Custom User 9 - Event CRE,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers",,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Mail Servers
BB:HostReference: Mail Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Network Management Server Recon,TRUE,TRUE,EVENT,100166,100166,admin,"and when we see an event match any of the following BB:HostDefinition: Network Management Servers
and where the Event Category for the event is one of the following Recon, Suspicious",Edit this BB to define all the false positive categories that occur to or from network management servers that are defined in the BB:HostDefinition: Network Management Servers building block. ,,,,,,,,,,,,,,,,,BB:HostDefinition: Network Management Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: Network Management Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Proxy Server False Positive Categories,TRUE,TRUE,COMMON,100167,100167,admin,"and when a flow or an event matches any of the following BB:HostDefinition: Proxy Servers, BB:HostReference: Proxy Servers
and when a flow or an event matches any of the following BB:CategoryDefinition: Recon Events, BB:CategoryDefinition: Suspicious Events",Edit this BB to define all the false positive categories that occur to or from proxy servers that are defined in the BB:HostDefinition: Proxy Servers and BB:HostReference: Proxy Servers building blocks.,,,,,,,,,,,,,,,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers
BB:CategoryDefinition: Recon Events
BB:CategoryDefinition: Suspicious Events",,,,,,,,,,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers",,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Proxy Server False Positive Events,TRUE,TRUE,EVENT,100168,100168,admin,"and when the event QID is one of the following (4254401) PROXY:WEB-GET, (4254404) PROXY:WEB-POST
and when an event matches any of the following BB:HostDefinition: Proxy Servers, BB:HostReference: Proxy Servers",Edit this BB to define all the false positive QIDs that occur to or from proxy servers that are defined in the BB:HostDefinition: Proxy Servers and BB:HostReference: Proxy Servers building blocks.,,,,,,,,,,,,,,,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers",,,,,,"(4254401) PROXY:WEB-GET
(4254404) PROXY:WEB-POST",,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers",,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Proxy Servers
BB:HostReference: Proxy Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: RPC Server False Positive Categories,TRUE,TRUE,COMMON,100170,100170,admin,"and when we see an event match any of the following BB:HostDefinition: RPC Servers
and where the Event Category for the event is one of the following Custom.Custom User 9",Edit this BB to define all the false positive categories that occur to or from RPC servers that are defined in the BB:HostDefinition: RPC Servers building block. ,,,,,,,,,,,,,,,,,BB:HostDefinition: RPC Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: RPC Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: RPC Server False Positive Events,TRUE,TRUE,EVENT,100171,100171,admin,"and when we see an event match any of the following BB:HostDefinition: RPC Servers
and the event QID is one of the following (1159448) Custom User 9 - Event CRE",Edit this BB to define all the false positive QIDs that occur to or from RPC servers that are defined in the BB:HostDefinition: RPC Servers building block. ,,,,,,,,,,,,,,,,,BB:HostDefinition: RPC Servers,,,,,,(1159448) Custom User 9 - Event CRE,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: RPC Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Remote Source to Local Destination False Positives,TRUE,TRUE,EVENT,100169,100169,admin,"and the event QID is one of the following (1007205) SMB:NAME-WILDCARD
and where the attack context is Remote to Local",Edit this BB to define all the false positive QIDs that occur to or from Remote-to-Local (R2L) based servers.,,,,,,,,,,,,,,,,,,,,,,,(1007205) SMB:NAME-WILDCARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remote to Local,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Reversed Flows,TRUE,TRUE,FLOW,100197,100197,admin,"and when the source bytes is equal to 0
and when the destination bytes is greater than 0",At times flows within the system will get reversed (source IP is listed as the destination). This BB will stop these flows from being processed by the rules.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greater than 0,,equal to 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: SNMP Sender or Receiver False Positive Categories,TRUE,TRUE,EVENT,100172,100172,admin,"and when we see an event match any of the following BB:HostDefinition: SNMP Sender or Receiver
and where the Event Category for the event is one of the following Recon, Suspicious",Edit this BB to define all the false positive categories that occur to or from SNMP senders or receivers that are defined in the BB:HostDefinition: SNMP Sender or Receiver building block. ,,,,,,,,,,,,,,,,,BB:HostDefinition: SNMP Sender or Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: SNMP Sender or Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: SNMP Sender or Receiver False Positive Events,TRUE,TRUE,EVENT,100173,100173,admin,"and when we see an event match any of the following BB:HostDefinition: SNMP Sender or Receiver
and the event QID is one of the following (1159448) Custom User 9 - Event CRE",Edit this BB to define all the false positive QIDs that occur to or from SNMP senders or receivers that are defined in the BB:HostDefinition: SNMP Sender or Receiver building block. ,,,,,,,,,,,,,,,,,BB:HostDefinition: SNMP Sender or Receiver,,,,,,(1159448) Custom User 9 - Event CRE,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: SNMP Sender or Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: SSH Server False Positive Categories,TRUE,TRUE,COMMON,100175,100175,admin,"and when a flow or an event matches any of the following BB:HostDefinition: SSH Servers, BB:HostReference: SSH Servers
and when the event category for the event is one of the following User Defined.Custom User 9",Edit this BB to define all the false positive categories that occur to or from SSH servers that are defined in the BB:HostDefinition: SSH Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,User Defined.Custom User 9,,,,,,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: SSH Server False Positive Events,TRUE,TRUE,EVENT,100176,100176,admin,"and when an event matches any of the following BB:HostDefinition: SSH Servers, BB:HostReference: SSH Servers
and when the event QID is one of the following (6500120) Custom User 9 - Event CRE",Edit this BB to define all the false positive QIDs that occur to or from SSH servers that are defined in the BB:HostDefinition: SSH Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,,,,(6500120) Custom User 9 - Event CRE,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: SSH Servers
BB:HostReference: SSH Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Source IP and Specific Event,TRUE,TRUE,EVENT,100174,100174,admin,"and the event QID is one of the following (1010461) Behavioral - Event CRE
and where the Source IP is one of the following 127.0.0.2",Edit this BB to include source IP addresses or specific events that you wish to remove. ,,,,,,,,,,,,,,,,,,,,,,,(1010461) Behavioral - Event CRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Syslog Sender False Positive Categories,TRUE,TRUE,COMMON,100183,100183,admin,"and when a flow or an event matches any of the following BB:HostDefinition: Syslog Servers and Senders
and where the attack context is Local to Local
and when a flow or an event matches any of the following BB:CategoryDefinition: Suspicious Events, BB:CategoryDefinition: Recon Events, BB:CategoryDefinition: DDoS Attack Events",Edit this BB to define all the false positive categories that occur to or from syslog sources.,,,,,,,,,,,,,,,,,"BB:HostDefinition: Syslog Servers and Senders
BB:CategoryDefinition: Suspicious Events
BB:CategoryDefinition: Recon Events
BB:CategoryDefinition: DDoS Attack Events",,,,,,,,,,,,BB:HostDefinition: Syslog Servers and Senders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local to Local,,,,,,,,,,BB:HostDefinition: Syslog Servers and Senders,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Syslog Sender False Positive Events,TRUE,TRUE,EVENT,100185,100185,admin,"and when we see an event match any of the following BB:HostDefinition: Syslog Servers and Senders
and the event QID is one of the following (1159448) Custom User 9 - Event CRE",Edit this BB to define all the false positive events that occur to or from syslog sources or destinations.,,,,,,,,,,,,,,,,,BB:HostDefinition: Syslog Servers and Senders,,,,,,(1159448) Custom User 9 - Event CRE,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: Syslog Servers and Senders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Virus Definition Update Categories,TRUE,TRUE,EVENT,100182,100182,admin,"and when we see an event match any of the following BB:HostDefinition: Virus Definition and Other Update Servers
and where the Event Category for the event is one of the following (key not found: Recon), (key not found: Suspicious)",Edit this BB to define all the false positive QIDs that occur to or from virus definition or other automatic update hosts that are defined in the BB:HostDefinition: Virus Definition and Other Update Servers building block.,,,,,,,,,,,,,,,,,BB:HostDefinition: Virus Definition and Other Update Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:HostDefinition: Virus Definition and Other Update Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Web Server False Positive Categories,TRUE,TRUE,COMMON,100177,100177,admin,"and when a flow or an event matches any of the following BB:HostDefinition: Web Servers, BB:HostReference: Web Servers
and when the event category for the event is one of the following User Defined.Custom User 9",Edit this BB to define all the false positive categories that occur to or from web servers that are defined in the BB:HostDefinition: Web Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,User Defined.Custom User 9,,,,,,,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Web Server False Positive Events,TRUE,TRUE,EVENT,100178,100178,admin,"and when the event QID is one of the following (2500212) DELETED WEB-MISC Tomcat directory traversal attempt, (2500213) SERVER-APACHE Apache Tomcat view source attempt, (2500875) SERVER-WEBAPP /cgi-bin/ access, (2500211) SERVER-WEBAPP weblogic/tomcat .jsp view source attempt
and when an event matches any of the following BB:HostDefinition: Web Servers, BB:HostReference: Web Servers",Edit this BB to define all the false positive QIDs that occur to or from web servers that are defined in the BB:HostDefinition: Web Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,,,,"(2500212) DELETED WEB-MISC Tomcat directory traversal attempt
(2500213) SERVER-APACHE Apache Tomcat view source attempt
(2500875) SERVER-WEBAPP /cgi-bin/ access
(2500211) SERVER-WEBAPP weblogic/tomcat .jsp view source attempt",,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,,,,,,,,,,,,,,,,,,,"BB:HostDefinition: Web Servers
BB:HostReference: Web Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Windows AD Source Authentication Events,TRUE,TRUE,EVENT,100196,100196,admin,"and when the source IP is one of the following 127.0.0.0/8
and when the event category for the event is one of the following Authentication
and NOT when the event QID is one of the following (5000543) A member was added to a security-enabled global group, (5000899) A member was added to a security-enabled global group, (5000570) A member was added to a security-enabled universal group, (5000926) A member was added to a security-enabled universal group, (5000547) A member was added to a security-enabled local group, (5000903) A member was added to a security-enabled local group, (5000910) A user account was locked out, (5000094) User Account Locked Out",Add addresses of Windows Authentication/Active Directory servers here.   This will prevent the AD servers from being the source of authentication messages.   ,,,,,,,,,,,,,,,,,,,,Authentication,,,,"(5000543) A member was added to a security-enabled global group
(5000899) A member was added to a security-enabled global group
(5000570) A member was added to a security-enabled universal group
(5000926) A member was added to a security-enabled universal group
(5000547) A member was added to a security-enabled local group
(5000903) A member was added to a security-enabled local group
(5000910) A user account was locked out
(5000094) User Account Locked Out",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0.0.0/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
BB:FalsePositive: Windows Server False Positive Categories Local,TRUE,TRUE,COMMON,100179,100179,admin,"and when a flow or an event matches any of the following BB:HostDefinition: Windows Servers, BB:HostReference: Windows Servers
and when the context is Local to Local
and when a flow or an event matches any of the following BB:CategoryDefinition: Suspicious Events, BB:CategoryDefinition: Recon Events, BB:CategoryDefinition: DDoS Attack Events",Edit this BB to define all the false positive categories that occur to or from Windows servers that are defined in the BB:HostDefinition: Windows Servers building block. ,,,,,,,,,,,,,,,,,"BB:HostDefinition: Windows Servers
BB:HostReference: Windows Servers
BB:CategoryDefinition: Suspicious Events
BB:CategoryDefinition: Recon Events
BB:CategoryDefinition: DDoS Attack Events",,,,,,,,,,,,"BB:HostDefinition: Windows Servers
BB:HostReference: Windows Servers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local to Local,,"BB:HostDefinition: Windows Servers
BB:HostReference: Windows Servers",,,,,,,,,,,Used,BB:FalsePositive: All Default False Positive BBs,,,,,
